LSTM_spikes,LSTM_sents
3.9461708975974523,4.253320191981307
3.769338452681059,4.680279408156182
3.966158093425577,4.505535376824789
3.974122639082194,4.560255920024119
3.904800662266597,4.205335059727385
4.013700332336755,4.469023299057238
3.83146028520429,4.87225166470293
4.009619423178693,4.799733381111018
3.8285523538488406,4.8071997809408185
3.7561128782961952,4.23877144647952
